,2019,2020,2021,2022,2023
revenue,76770000.0,142606000.0,227004000.0,378437000.0,547212000.0
net_income,-50928000.0,-118589000.0,-211710000.0,-288342000.0,-407768000.0
cash_and_equiv,23778000.0,306020000.0,259878000.0,240403000.0,526563000.0
depreication,4200000.0,2200000.0,3500000.0,8500000.0,12700000.0
eps_diluted,0.0,-1.69,-1.99,-1.63,-2.04
long_term_assets,0.0,41058000.0,285356000.0,295641000.0,294572000.0
