,2020,2021,2022,2023
revenue,139573958.0,224758556.0,234752580.0,169724346.0
net_income,4890837.0,4952327.0,3924148.0,-8048822.0
eps_diluted,0.18,0.18,0.12,-0.22
depreication,403159.0,626188.0,1217455.0,1226496.0
cash_and_equiv,0.0,16380363.0,18266000.0,1766441.0
long_term_debt,0.0,88720148.0,79387718.0,111151352.0
long_term_assets,0.0,17697373.0,25583321.0,40045927.0
