,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,0.0,16441.0,25000.0,4753000.0,15374000.0,24248000.0,176882000.0,77757000.0
net_income,0.0,0.0,251706.0,-10004000.0,-20130000.0,-36477000.0,-78335000.0,-116683000.0
long_term_assets,0.0,0.0,169742.0,265000.0,1061000.0,2898000.0,15485000.0,66038000.0
revenue,0.0,0.0,0.0,2442000.0,3364000.0,5885000.0,11838000.0,14518000.0
depreication,0.0,0.0,0.0,0.0,0.0,10000.0,100000.0,200000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,-2.71,-3.88
