,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,28224000.0,38339000.0,37725000.0,28991000.0,47099000.0,42407000.0,41423000.0,36318000.0,36338000.0,25877000.0,35581000.0,23939000.0,27101000.0,17079000.0,22948000.0
revenue,0.0,184220000.0,249852000.0,445269000.0,446651000.0,361772000.0,371112000.0,349435000.0,293641000.0,332033000.0,343874000.0,285583000.0,262881000.0,290766000.0,295173000.0
net_income,0.0,3655000.0,14062000.0,-53654000.0,-23391000.0,-47478000.0,-76479000.0,1011000.0,11429000.0,15560000.0,23046000.0,-2344000.0,-17092000.0,-14828000.0,-19689000.0
eps_diluted,0.0,0.1,0.38,-1.49,-0.64,-1.23,-1.22,0.01,0.15,0.19,0.28,-0.03,-0.21,-0.18,-0.23
depreication,0.0,3283000.0,4712000.0,14393000.0,15030000.0,15645000.0,13498000.0,12203000.0,10037000.0,9205000.0,7758000.0,9691000.0,12861000.0,12246000.0,11040000.0
long_term_debt,0.0,0.0,74413000.0,200211000.0,206888000.0,196931000.0,215803000.0,144513000.0,110506000.0,105450000.0,110201000.0,104368000.0,100424000.0,115683000.0,132836000.0
long_term_assets,0.0,0.0,45260000.0,82728000.0,84069000.0,80811000.0,48626000.0,40779000.0,37769000.0,42781000.0,57809000.0,74254000.0,72548000.0,89081000.0,78571000.0
