,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-516.0,-9912.0,4329000.0,7365000.0,-2726000.0,3881000.0,4296000.0,-9956000.0,9950000.0,16009000.0,-566000.0,-1511000.0
cash_and_equiv,0.0,2605000.0,5554000.0,2932000.0,4881000.0,1711000.0,6005000.0,1161000.0,3839000.0,1500000.0,576000.0,112000.0
long_term_debt,0.0,1506.0,82350000.0,63525000.0,68230000.0,61935000.0,66006000.0,68402000.0,57194000.0,29706000.0,23622000.0,24011000.0
revenue,0.0,0.0,85118000.0,96508000.0,87161000.0,89196000.0,97730000.0,76169000.0,75496000.0,25914000.0,7710000.0,1084000.0
depreication,0.0,0.0,276000.0,216000.0,185000.0,146000.0,125000.0,109000.0,162000.0,59000.0,4000.0,0.0
eps_diluted,0.0,0.0,0.0,0.42,-0.13,0.17,0.18,-0.43,0.42,0.69,-0.02,-0.04
