,2017,2018,2019,2020,2021,2022,2023
revenue,381459000.0,518504000.0,700969000.0,973971000.0,1453047000.0,2107213000.0,2515915000.0
net_income,-115412000.0,-52276000.0,-426458000.0,-208359000.0,-243267000.0,-69976000.0,-97454000.0
depreication,28471000.0,31750000.0,38027000.0,50182000.0,71090000.0,81913000.0,86255000.0
cash_and_equiv,0.0,256867000.0,517811000.0,241203000.0,566055000.0,509059000.0,721895000.0
long_term_assets,0.0,201178000.0,630896000.0,947248000.0,1174159000.0,1221669000.0,1381716000.0
eps_diluted,0.0,0.0,0.0,-1.18,-1.31,-0.36,-0.49
