,2017,2018,2019,2020,2021,2022
net_income,-387.0,1404083.0,2533106.0,-5812663.0,-53048225.0,-59999072.0
cash_and_equiv,143403.0,1255817.0,55461.0,3825511.0,32638970.0,102766.0
long_term_assets,404239.0,207754262.0,74377817.0,17129250.0,48693017.0,58940967.0
revenue,0.0,0.0,0.0,7459514.0,16409922.0,6779057.0
depreication,0.0,0.0,0.0,1533994.0,4292606.0,5601374.0
eps_diluted,0.0,0.0,0.0,0.0,-0.24,-0.7
