,2017,2018,2019,2020,2021,2022
net_income,-3868.0,-3431000.0,-10879000.0,-130004000.0,-471341000.0,-547496000.0
cash_and_equiv,1397000.0,5546000.0,1858000.0,991158000.0,1202439000.0,736549000.0
long_term_assets,233000.0,555695763.0,200000.0,62863000.0,360090000.0,683972000.0
eps_diluted,0.0,-0.04,-0.1,-0.96,-1.61,-1.8
depreication,0.0,100000.0,100000.0,100000.0,800000.0,1900000.0
revenue,0.0,0.0,0.0,0.0,106000.0,342000.0
