,2018,2019,2020,2021,2022
revenue,20004000.0,10347000.0,9830000.0,48416000.0,53662000.0
net_income,-18479000.0,-4669000.0,-9297000.0,-48661000.0,-58923000.0
cash_and_equiv,4124000.0,14767000.0,231561000.0,148480000.0,101736000.0
long_term_debt,0.0,14161000.0,29894000.0,34965000.0,35816000.0
long_term_assets,0.0,12462000.0,13719000.0,27171000.0,24723000.0
eps_diluted,0.0,0.0,-3.16,-1.35,-1.59
