,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,21200000.0,28600000.0,15100000.0,36200000.0,52000000.0,47300000.0,17200000.0,73600000.0,54500000.0,34200000.0
revenue,0.0,1080100000.0,1049500000.0,983500000.0,1004900000.0,963000000.0,874700000.0,894500000.0,993300000.0,833600000.0
net_income,0.0,57400000.0,104300000.0,59100000.0,9700000.0,73600000.0,37600000.0,-25900000.0,145900000.0,102500000.0
eps_diluted,0.0,1.77,3.22,1.8,0.29,2.16,1.1,-0.76,4.14,3.17
depreication,0.0,40700000.0,41700000.0,43300000.0,44500000.0,45800000.0,49600000.0,50900000.0,40300000.0,46300000.0
long_term_debt,0.0,0.0,132500000.0,773000000.0,645300000.0,561100000.0,475500000.0,469000000.0,385400000.0,394000000.0
long_term_assets,0.0,0.0,626800000.0,649300000.0,623400000.0,619700000.0,675700000.0,598400000.0,603600000.0,599900000.0
