,2016,2017,2018,2019,2020,2021,2022,2023
cash_and_equiv,11439.0,65570.0,657767.0,9291933.0,7287032.0,13358975.0,0.0,0.0
revenue,0.0,4881523.0,7019243.0,7012026.0,5162268.0,4777573.0,2602281.0,1971679.0
net_income,0.0,1185146.0,1187581.0,1539227.0,-10287872.0,-2748183.0,-5736095.0,-5934772.0
eps_diluted,0.0,0.059,0.059,0.075,0.0,-3.819,-5.517,-0.889
long_term_debt,0.0,0.0,4372119.0,6363078.0,12300825.0,18586195.0,17121565.0,14614800.0
long_term_assets,0.0,0.0,1555704.0,1882733.0,2065865.0,11314126.0,11094418.0,10032809.0
depreication,0.0,0.0,129439.0,180917.0,331837.0,345414.0,320007.0,250162.0
