,2020,2021,2022,2023
revenue,224335000.0,378604000.0,507406000.0,535315000.0
net_income,-31368000.0,-29637673.0,-68299000.0,-61519000.0
eps_diluted,-0.7,-0.68,-0.44,-0.35
cash_and_equiv,0.0,38278000.0,199397000.0,177911000.0
depreication,1397000.0,2405000.0,4403000.0,9427000.0
long_term_debt,0.0,238012000.0,184801000.0,180822000.0
long_term_assets,0.0,18795000.0,65919000.0,88067000.0
