,2018,2019,2020,2021,2022
revenue,595409000.0,742555000.0,1092673000.0,1541889000.0,1905871000.0
net_income,-580027000.0,-579646000.0,-1166391000.0,-520379000.0,-373705000.0
eps_diluted,-1.17,-1.02,-1.2,-0.27,-0.18
cash_and_equiv,1116342000.0,1079154000.0,2011323000.0,2290674000.0,2598540000.0
depreication,13910000.0,12255000.0,13871000.0,14897000.0,22522000.0
long_term_assets,0.0,379872000.0,433075000.0,384200000.0,419662000.0
