,2018,2019,2020,2021,2022
revenue,1716400000.0,432700000.0,479900000.0,598300000.0,2224600000.0
eps_diluted,7.72,-2.14,-0.49,-0.17,-0.01
depreication,88700000.0,487100000.0,537800000.0,615900000.0,587200000.0
cash_and_equiv,0.0,98600000.0,352300000.0,177100000.0,208400000.0
long_term_debt,0.0,4908700000.0,4109200000.0,4749700000.0,4687500000.0
long_term_assets,0.0,8694900000.0,8345900000.0,9279200000.0,8768000000.0
