,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,0.0,0.0,0.0,5677000.0,11949000.0,24293000.0,57595000.0,67464000.0,109917000.0,16206000.0,24979000.0,47015000.0,48598000.0
revenue,0.0,52547000.0,77498000.0,85679000.0,107088000.0,145202000.0,169851000.0,138990000.0,127135000.0,130901000.0,137165000.0,137746000.0,131657000.0
long_term_debt,0.0,0.0,779149000.0,228988000.0,607833000.0,731638000.0,769492000.0,737251000.0,985558000.0,717789000.0,670526000.0,626894000.0,567303000.0
long_term_assets,0.0,0.0,467294000.0,481129000.0,865951000.0,1082289000.0,1046481000.0,983915000.0,950473000.0,971015000.0,938717000.0,914314000.0,873491000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
net_income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3613000.0,34052000.0,53260000.0,54010000.0
