,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,53738000.0,50213000.0,53587000.0,67828000.0,66074000.0,72354000.0,65594000.0,86337000.0,73685000.0,92642000.0,126353000.0,156098000.0
net_income,0.0,18094000.0,1829000.0,-2521000.0,7533000.0,-2742000.0,1468000.0,1867000.0,-1026000.0,1403000.0,62116000.0,91386000.0
eps_diluted,0.0,0.46,0.05,-0.06,0.16,-0.06,0.02,0.04,-0.02,0.03,1.25,1.74
long_term_debt,0.0,0.0,65402000.0,105273000.0,100250000.0,96647000.0,112916000.0,155930000.0,136333000.0,158124000.0,181995000.0,171504000.0
long_term_assets,0.0,0.0,165777000.0,191374000.0,214202000.0,243642000.0,263294000.0,293221000.0,331730000.0,351554000.0,353410000.0,363668000.0
revenue,0.0,0.0,0.0,0.0,0.0,255165000.0,60402000.0,89690000.0,83383000.0,349846000.0,437768000.0,498987000.0
depreication,0.0,0.0,0.0,0.0,0.0,0.0,6419000.0,6053000.0,7058000.0,9030000.0,10225000.0,12597000.0
