,2019,2020,2021,2022
revenue,24552000.0,45557000.0,54506000.0,38212000.0
net_income,-30726000.0,-65447000.0,-43159000.0,-65447000.0
cash_and_equiv,5286000.0,62126000.0,32712000.0,43088000.0
long_term_assets,32333000.0,34930000.0,32484000.0,39572000.0
depreication,2793000.0,2903000.0,3178000.0,3597000.0
eps_diluted,0.0,0.0,-1.58,-1.55
