,2017,2018,2019,2020,2021,2022
net_income,26113000.0,36159000.0,33700000.0,23513000.0,-25665000.0,-102125000.0
cash_and_equiv,285788000.0,461765000.0,453852000.0,493280000.0,130748000.0,96497000.0
long_term_debt,182442000.0,237971000.0,645527000.0,551005000.0,624054000.0,229822000.0
long_term_assets,111778000.0,208198000.0,565504000.0,894159000.0,765342000.0,544550000.0
revenue,0.0,251665000.0,358247000.0,491647000.0,216980000.0,248797000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,-0.87
