,2017,2018,2019,2020,2021,2022
revenue,3790000000.0,2815000000.0,2983000000.0,3207000000.0,15655000000.0,17455000000.0
net_income,1182000000.0,-531000000.0,-21000000.0,41000000.0,1759000000.0,1147000000.0
eps_diluted,1.58,-6.76,-1.28,0.91,2.37,1.58
cash_and_equiv,0.0,2270000000.0,1764000000.0,3526000000.0,4459000000.0,3191000000.0
long_term_assets,0.0,85711000000.0,28878000000.0,27881000000.0,26798000000.0,25823000000.0
depreication,0.0,2790000000.0,1599000000.0,1177000000.0,1243000000.0,1223000000.0
