,2019,2020,2021,2022
revenue,370463000.0,393719000.0,540798000.0,598112000.0
net_income,0.0,-55919000.0,-144271000.0,-110393000.0
eps_diluted,-1.1,-1.05,-2.21,-0.96
depreication,14516000.0,17763000.0,21551000.0,31864000.0
cash_and_equiv,0.0,314085000.0,256416000.0,208585000.0
long_term_assets,0.0,84818000.0,112666000.0,274139000.0
