,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,2349313.0,9070975.0,2351887.0,3185519.0,1717391.0,8015528.0,12535986.0,14477324.0,17396812.0
revenue,0.0,5219237.0,2979576.0,3811519.0,3087560.0,8146123.0,0.0,0.0,0.0
net_income,0.0,-47393283.0,-53301989.0,-38849127.0,-30091961.0,-34523787.0,-35239498.0,-53163348.0,-66052264.0
long_term_debt,0.0,39964363.0,23318335.0,28941447.0,32207000.0,21366650.0,15888806.0,6752217.0,19729775.0
long_term_assets,0.0,19844388.0,19727440.0,16829264.0,18981015.0,3633436.0,1788683.0,1303304.0,1007305.0
depreication,0.0,1824600.0,2394279.0,2692100.0,3054352.0,3361873.0,554069.0,262140.0,204694.0
eps_diluted,0.0,0.0,-3.67,-1.8,-1.22,0.0,-0.67,-0.35,-0.31
