,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,24024000.0,23687000.0,6049000.0,2367000.0,5406000.0,4163000.0,7745000.0,7184000.0,17357000.0,9243000.0,9996000.0,6013000.0,7966000.0,28059000.0
eps_diluted,4.67,4.53,1.14,0.45,1.01,0.78,0.72,0.66,1.59,0.84,0.9,0.54,0.63,2.19
cash_and_equiv,8024000.0,5764000.0,451000.0,1501000.0,220000.0,263000.0,740000.0,428000.0,624000.0,162000.0,734000.0,378000.0,518000.0,478000.0
depreication,7622000.0,8937000.0,15099000.0,21162000.0,20016000.0,18770000.0,25541000.0,26046000.0,25882000.0,25224000.0,26927000.0,24135000.0,25600000.0,25570000.0
revenue,0.0,810955000.0,580762000.0,546755000.0,471638000.0,424071000.0,533982000.0,691790000.0,194795000.0,180996000.0,195271000.0,150021000.0,750853000.0,949762000.0
long_term_debt,0.0,130398000.0,271524000.0,221199000.0,171435000.0,136097000.0,311935000.0,342063000.0,286551000.0,265477000.0,434194000.0,390321000.0,464533000.0,510904000.0
long_term_assets,0.0,114570000.0,276065000.0,264236000.0,251103000.0,232962000.0,419882000.0,403376000.0,380473000.0,357608000.0,490523000.0,425124000.0,454565000.0,450911000.0
