,2019,2020,2021,2022
revenue,228300000.0,245300000.0,379600000.0,538900000.0
net_income,24200000.0,5300000.0,-42500000.0,-10200000.0
eps_diluted,0.45,0.09,-0.82,-0.14
depreication,9400000.0,15100000.0,27100000.0,37000000.0
cash_and_equiv,0.0,83400000.0,167800000.0,83900000.0
long_term_assets,0.0,125800000.0,121300000.0,236500000.0
