,2020,2021,2022
net_income,-53575000.0,-95824000.0,-130932000.0
eps_diluted,-7.16,-2.96,-2.27
cash_and_equiv,27211000.0,56445000.0,84265000.0
long_term_debt,21748000.0,26050000.0,40212000.0
long_term_assets,27979000.0,209221000.0,166823000.0
revenue,0.0,0.0,5199000.0
