,2016,2017,2018,2019,2020,2021,2022
net_income,99451000.0,69466000.0,42448000.0,13605000.0,36329000.0,35478000.0,-32018000.0
revenue,0.0,209223000.0,775690000.0,668838000.0,433683000.0,366106000.0,368231000.0
cash_and_equiv,0.0,0.0,48557000.0,67772000.0,24503000.0,42349000.0,37467000.0
depreication,0.0,0.0,18646000.0,18881000.0,19586000.0,22012000.0,36443000.0
eps_diluted,0.0,0.0,0.0,131.64,-110.05,111.83,-107.43
long_term_debt,0.0,0.0,0.0,402999000.0,400092000.0,248120000.0,134897000.0
long_term_assets,0.0,0.0,0.0,993918000.0,870190000.0,729998000.0,677820000.0
