,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-5405000.0,-4259000.0,-30070000.0,-61656000.0,-97336000.0,-19931000.0,-57796000.0,-128724000.0
depreication,274000.0,233000.0,183000.0,315000.0,514000.0,559000.0,619000.0,675000.0
eps_diluted,0.0,-1.73,-0.3,-0.64,-0.75,-0.73,-2.11,-4.57
cash_and_equiv,0.0,51232000.0,81189000.0,113596000.0,171017000.0,250456000.0,495729000.0,71308000.0
long_term_assets,0.0,3972000.0,76668000.0,74781000.0,57464000.0,19991000.0,89194000.0,163178000.0
revenue,0.0,0.0,10000000.0,5000000.0,8000000.0,75000000.0,63175000.0,10287000.0
