,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,13300000.0,7800000.0,19900000.0,14500000.0,157100000.0,272900000.0,397300000.0,432600000.0,298000000.0,774300000.0,1290200000.0
net_income,0.0,0.0,-4100000.0,2800000.0,11800000.0,204800000.0,16300000.0,49100000.0,83200000.0,21500000.0,198900000.0
eps_diluted,0.0,0.0,-0.07,0.05,0.11,3.05,0.08,0.63,1.06,0.28,2.68
long_term_debt,0.0,0.0,136900000.0,122200000.0,173700000.0,641500000.0,670700000.0,294000000.0,1821600000.0,2196900000.0,3127400000.0
long_term_assets,0.0,0.0,206100000.0,201800000.0,236800000.0,302600000.0,454300000.0,1383800000.0,1242600000.0,1114800000.0,1023000000.0
revenue,0.0,0.0,0.0,0.0,265000000.0,404600000.0,373700000.0,404600000.0,0.0,0.0,0.0
