,2019,2020,2021,2022
revenue,2700539000.0,2418000000.0,1567000000.0,2207000000.0
net_income,-3264738000.0,-4810316.0,-4439000000.0,-2034000000.0
eps_diluted,-23.46,-22.24,-18.38,-2.67
cash_and_equiv,1340140000.0,800000000.0,924000000.0,287000000.0
depreication,589914000.0,779000000.0,709000000.0,641000000.0
long_term_assets,0.0,24027106000.0,20284000000.0,17174000000.0
