,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-2001000.0,3630000.0,5969000.0,-57346000.0,3238000.0,-17531000.0,-149014000.0,3819000.0,-52895000.0,-32057000.0,3777000.0,-9706000.0,36300000.0
eps_diluted,-0.45,0.23,0.0,0.0,0.0,-11917.74,-100821.38,8.94,-55.97,-11.19,15.74,-28.97,3.02
cash_and_equiv,11098000.0,41354000.0,31526000.0,19685000.0,82003000.0,29388000.0,8316000.0,6444000.0,10493000.0,26314000.0,21365000.0,9573000.0,38726000.0
long_term_debt,2428676.0,3114000.0,98016000.0,101881000.0,107588000.0,167375000.0,256992000.0,101215000.0,2861000.0,40349000.0,68484000.0,65083000.0,153774000.0
long_term_assets,92973155.0,166452000.0,300133000.0,293729000.0,322817000.0,400809000.0,243656000.0,204307000.0,88106000.0,95205000.0,129427000.0,125498000.0,239516000.0
depreication,1453877.0,5937000.0,12476000.0,11070000.0,10309000.0,13140000.0,12740000.0,8147000.0,4945000.0,783000.0,5799000.0,7472000.0,9281000.0
revenue,0.0,26992000.0,68835000.0,74337000.0,65678000.0,70746000.0,36992000.0,23806000.0,0.0,6301000.0,42045000.0,36491000.0,75173000.0
