,2017,2018,2019,2020,2021,2022
net_income,-64873000.0,-103227000.0,-161867000.0,-161381000.0,-157924000.0,183363000.0
cash_and_equiv,45555000.0,71976000.0,46928000.0,114038000.0,122470000.0,122715000.0
long_term_assets,388000.0,8215000.0,12907000.0,16215000.0,36354000.0,216612000.0
eps_diluted,0.0,0.0,-2.99,-2.61,-2.3,2.6
depreication,0.0,0.0,2068000.0,2405000.0,2355000.0,2402000.0
revenue,0.0,0.0,0.0,0.0,38544000.0,220180000.0
