,2020,2021,2022
net_income,0.0,11112910.0,-969000.0
cash_and_equiv,1594.0,130359.0,0.0
long_term_debt,122500.0,49276000.0,140641000.0
long_term_assets,145906.0,7245000.0,10467000.0
revenue,0.0,139396000.0,164957000.0
depreication,0.0,1400000.0,2199000.0
eps_diluted,0.0,0.0,-0.12
