,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,12918000.0,10814000.0,8505000.0,9903000.0,13510000,13127000.0,16443000.0,14312000.0,12859000.0,10005000.0,7712000.0,12623000.0,39529000.0,35414000.0
revenue,0.0,96774000.0,23384000.0,25856000.0,25829000,25595000.0,0.0,0.0,19469000.0,16839000.0,15366000.0,11071000.0,9078000.0,36487000.0
net_income,0.0,6163000.0,-502000.0,696000.0,-23000,1396000.0,1140000.0,-1261000.0,-4232000.0,-5533000.0,-1360000.0,-206000.0,-780000.0,-3858000.0
eps_diluted,0.0,0.56,-0.05,0.06,0,0.12,0.09,-0.1,-0.33,-0.43,-0.1,-0.02,-0.04,0.0
long_term_assets,0.0,5277000.0,9464000.0,8813000.0,5625000,6508000.0,5946000.0,5351000.0,5181000.0,1998000.0,2540000.0,2280000.0,2348000.0,2134000.0
depreication,0.0,861000.0,918000.0,993000.0,701000,624000.0,575000.0,598000.0,634000.0,639000.0,897000.0,633000.0,485000.0,435000.0
