,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,3243710.0,3226680.0,3448147.0,1940265.0,510586.0,61991703,194952000.0,27399000.0
net_income,0.0,-5740492.0,-8065072.0,-16647687.0,-19784054.0,-16911784,-18384000.0,-17015000.0
long_term_debt,0.0,741157.0,828737.0,2376519.0,2087525.0,2556136,4340000.0,7811000.0
long_term_assets,0.0,997346.0,953130.0,2172561.0,2376195.0,2278310,79993000.0,156109000.0
depreication,0.0,43131.0,89613.0,203684.0,277150.0,305914,0.0,0.0
revenue,0.0,0.0,0.0,0.0,0.0,0,4133000.0,18930000.0
