,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
cash_and_equiv,9286000.0,21063000.0,12305000.0,10410000.0,6232000.0,5316000.0,15346000.0,10425000.0,0.0,96230000.0,88442000.0,68258000.0,75190000.0,85606000.0,93968000.0
net_income,0.0,35206000.0,6892000.0,6170000.0,9349000.0,-71179000.0,8595000.0,5740000.0,8274000.0,10419000.0,10553000.0,8574000.0,24094000.0,28982000.0,47300000.0
eps_diluted,0.0,1.36,0.27,0.24,0.36,-2.76,0.33,0.22,0.33,0.4,0.41,0.33,0.93,1.11,1.82
long_term_debt,0.0,0.0,97098000.0,140241000.0,100539000.0,147377000.0,146747000.0,80400000.0,59968000.0,59571000.0,61623000.0,37969000.0,35052000.0,37190000.0,41247000.0
long_term_assets,0.0,0.0,291330000.0,312752000.0,301876000.0,322204000.0,236720000.0,214203000.0,175035000.0,166095000.0,196920000.0,215815000.0,216314000.0,203815000.0,197209000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93606000.0,108070000.0,114860000.0,106703000.0,357973000.0,400014000.0,431837000.0
