,2016,2017,2018,2019,2020,2021,2022
net_income,-40959.0,29181575.0,-37954000.0,10447000.0,-14082000.0,41449000.0,92475000.0
cash_and_equiv,3185.0,8724945.0,65048000.0,131513000.0,120259000.0,101283000.0,105204000.0
long_term_debt,434186.0,462184633.0,938089000.0,971346000.0,906085000.0,1418945000.0,1398789000.0
long_term_assets,0.0,573584083.0,1159635000.0,1134988000.0,1039288000.0,1488987000.0,1393675000.0
revenue,0.0,63164036.0,95106000.0,112461000.0,100163000.0,550590000.0,741598000.0
eps_diluted,0.0,0.3,-0.59,0.06,-0.09,0.25,0.5
depreication,0.0,33151000.0,103346000.0,115566000.0,116570000.0,116753000.0,138684000.0
