,2019,2020,2021,2022
revenue,1558000.0,3143000.0,2822000.0,1428000.0
net_income,-14515000.0,-12333000.0,-18628000.0,-14772000.0
cash_and_equiv,880000.0,462000.0,1452000.0,271000.0
long_term_assets,4426000.0,4383000.0,6896000.0,3881000.0
depreication,383000.0,474000.0,614000.0,682000.0
eps_diluted,0.0,0.0,-1.37,-0.39
