,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,30483000.0,33905000.0,68680000.0,0.0,80557000.0,15283000.0,46250000.0
revenue,0.0,386569000.0,591178000.0,597403000.0,406052000.0,701349000.0,1055450000.0
net_income,0.0,-21068000.0,147102000.0,43539000.0,-262895000.0,-15542000.0,250168000.0
eps_diluted,0.0,-1.02,0.85,0.53,-3.29,-0.19,3.03
long_term_debt,0.0,561659000.0,535904000.0,550947000.0,568786000.0,581715000.0,629942000.0
long_term_assets,0.0,1408878000.0,1463241000.0,1589766000.0,1265319000.0,1308981000.0,1412975000.0
depreication,0.0,68478000.0,86271000.0,106006000.0,139180000.0,144495000.0,156847000.0
