,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,18904000.0,15531000.0,15874000.0,20493000.0,18619000.0,16448000.0,11181000.0,13103000.0,10421000.0,25107000.0,18099000.0,19264000.0,20007000.0,23982000.0
net_income,0.0,914000.0,369000.0,6609000.0,368000.0,1334000.0,-210000.0,2604000.0,2506000.0,14440000.0,-540000.0,-1446000.0,699000.0,1889000.0
eps_diluted,0.0,0.25,0.1,1.91,0.1,0.37,-0.06,0.67,0.63,3.55,-0.14,-0.36,0.16,0.42
long_term_assets,0.0,5428000.0,5230000.0,6360000.0,6307000.0,6861000.0,6914000.0,6908000.0,8602000.0,6860000.0,12835000.0,12056000.0,13940000.0,15605000.0
depreication,0.0,399000.0,483000.0,460000.0,520000.0,634000.0,646000.0,699000.0,485000.0,625000.0,416000.0,452000.0,388000.0,359000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72916000.0,79061000.0,61793000.0,49208000.0,54361000.0
