,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,700000000.0,1104000000.0,1794000000.0,2734000000.0,3490000000.0,3208000000.0,4309000000.0,4804000000.0,5024000000.0,8151000000.0,6354000000.0,5005000000.0,3455000000.0,3048000000.0,3370000000.0,2327000000.0
net_income,0.0,867000000.0,288000000.0,225000000.0,145000000.0,335000000.0,430000000.0,423000000.0,283000000.0,235000000.0,-823000000.0,-487000000.0,-276000000.0,148000000.0,821000000.0,1500000000.0
eps_diluted,0.0,3.84,1.25,0.96,0.61,1.36,1.77,1.76,1.21,0.8,-2.78,-1.68,-0.93,0.49,2.66,4.75
depreication,0.0,413000000.0,479000000.0,510000000.0,602000000.0,825000000.0,1233000000.0,1244000000.0,1114000000.0,1154000000.0,2128000000.0,2056000000.0,1812000000.0,1566000000.0,1212000000.0,929000000.0
long_term_debt,0.0,0.0,1925000000.0,2423000000.0,2464000000.0,6217000000.0,5928000000.0,6283000000.0,5539000000.0,23943000000.0,17495000000.0,15628000000.0,14339000000.0,13981000000.0,13595000000.0,12259000000.0
long_term_assets,0.0,0.0,2061000000.0,2608000000.0,2631000000.0,7065000000.0,6438000000.0,6779000000.0,6657000000.0,20278000000.0,18804000000.0,18597000000.0,17893000000.0,16614000000.0,16375000000.0,16806000000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5336000000.0,4233000000.0,4040000000.0,4287000000.0,16922000000.0,18793000000.0
