,2019,2020,2021,2022
revenue,82128000.0,163909000.0,233101000.0,301313000.0
net_income,-772000.0,4321000.0,-13845000.0,-82906000.0
depreication,933000.0,1375000.0,2895000.0,4383000.0
cash_and_equiv,0.0,35232000.0,18334000.0,38990000.0
long_term_debt,0.0,46576000.0,93709000.0,111352000.0
long_term_assets,0.0,15454000.0,34057000.0,80041000.0
eps_diluted,0.0,0.0,0.0,-1.62
