,2019,2020,2021,2022
revenue,701384000.0,107807000.0,172552000.0,894444000.0
net_income,46072000.0,-8042000.0,-602000.0,17676000.0
eps_diluted,0.96,-0.17,-0.01,0.29
cash_and_equiv,51006000.0,62028000.0,309338000.0,92086000.0
depreication,34877000.0,48086000.0,57075000.0,67641000.0
long_term_debt,0.0,510088000.0,559077000.0,729363000.0
long_term_assets,0.0,926527000.0,1004979000.0,1178922000.0
