,2019,2020,2021,2022
revenue,2934000.0,34034000.0,72832000.0,46826000.0
net_income,-41246000.0,-45593000.0,-100217000.0,-154808000.0
cash_and_equiv,76015000.0,31004000.0,47976000.0,68395000.0
long_term_assets,23857000.0,184836000.0,154632000.0,183718000.0
depreication,825000.0,1763000.0,2397000.0,2977000.0
eps_diluted,0.0,-3.15,-2.09,-2.87
