,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-147.0,-299927.0,-299174.0,-149056.0,-142324.0,-1111000.0,-1368000.0,-888000.0,-1101000.0
cash_and_equiv,0.0,14075.0,0.0,343.0,190000.0,23000.0,105000.0,3560000.0,0.0
long_term_assets,0.0,0.0,0.0,0.0,0.0,17000.0,12000.0,9000.0,57000.0
revenue,0.0,25998.0,0.0,5000.0,0.0,112000.0,0.0,500000.0,0.0
depreication,0.0,0.0,0.0,0.0,0.0,2000.0,5000.0,3000.0,2000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.02
