,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
cash_and_equiv,2253631.0,6728593.0,3186274.0,2438892.0,2050993.0,49427.0,362728.0,262355.0,128161.0,374472.0,93794.0,160604.0,438735.0,151502.0
net_income,0.0,67226.0,23257.0,-367190.0,-1101372.0,-174172.0,-174172.0,-549806.0,-516993.0,-1011833.0,78318.0,-456838.0,-78150.0,720411.0
eps_diluted,0.0,0.03,0.01,-0.16,-0.48,-0.32,0.0,0.0,0.0,0.0,0.0,0.12,-0.03,0.31
long_term_debt,0.0,1483492.0,1318765.0,752990.0,810561.0,1149031.0,2122144.0,4155015.0,6150607.0,8033066.0,2717933.0,1697358.0,6647304.0,2868985.0
long_term_assets,0.0,15485183.0,15779534.0,17488234.0,14262636.0,13145445.0,12562081.0,10675734.0,10120992.0,8519547.0,399666.0,233395.0,521870.0,354414.0
depreication,0.0,61025.0,41522.0,40302.0,43943.0,46067.0,37534.0,29734.0,31286.0,20058.0,7690.0,7695.0,7694.0,11692.0
revenue,0.0,0.0,56182.0,90434.0,0.0,0.0,0.0,0.0,4491862.0,3223678.0,5124750.0,2997338.0,19549785.0,22178873.0
