,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,0.0,631020.0,152492.0,108446.0,149832.0,164014.0,985953.0,186386.0
revenue,0.0,1119748.0,24589761.0,18389568.0,10287214.0,4455186.0,2422996.0,2466198.0
net_income,0.0,-5950441.0,-7826933.0,-5774867.0,-7115159.0,-4328318.0,-1882071.0,-2673346.0
long_term_debt,0.0,6392243.0,12419948.0,14621838.0,14697003.0,16807686.0,15914650.0,16504500.0
long_term_assets,0.0,4215613.0,3950616.0,3701217.0,19923.0,147611.0,251528.0,35029.0
depreication,0.0,0.0,264997.0,274655.0,276276.0,11088.0,0.0,0.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
