,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
cash_and_equiv,275595000.0,294118000.0,502063000.0,427037000.0,491805000.0,329021000.0,502945000.0,483483000.0,445480000.0,396129000.0,367441000.0,210460000.0,284613000.0,469110000.0,415565000.0,275765000.0
revenue,0.0,2093390000.0,613903000.0,642803000.0,628828000.0,613497000.0,589834000.0,520964000.0,531976000.0,2190453000.0,2363754000.0,2609694000.0,2678109000.0,1876529000.0,2591631000.0,2687350000.0
net_income,0.0,213562000.0,69089000.0,66295000.0,36647000.0,34020000.0,20788000.0,12444000.0,9103000.0,-2860000.0,-13442000.0,12423000.0,26376000.0,29880000.0,68415000.0,149610000.0
eps_diluted,0.0,2.25,0.75,0.71,0.43,0.4,0.24,0.15,0.11,-0.04,-0.17,0.18,0.41,0.45,1.04,2.18
long_term_debt,0.0,0.0,342753000.0,431016000.0,420036000.0,384966000.0,370025000.0,301966000.0,329377000.0,369501000.0,491297000.0,565989000.0,885776000.0,1021153000.0,817874000.0,763052000.0
long_term_assets,0.0,0.0,407086000.0,522224000.0,582993000.0,606281000.0,548345000.0,509106000.0,502496000.0,490473000.0,546929000.0,560510000.0,1364727000.0,1233344000.0,1271534000.0,1213743000.0
