,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,38211000.0,29827000.0,37249000.0,47553000.0,36418000.0,65000000.0,63000000.0,394000000.0,192000000.0,156000000.0,62000000.0,44000000.0,30000000.0,168000000.0,332000000.0,105000000.0
net_income,0.0,-38421000.0,47104000.0,28217000.0,35044000.0,34990000.0,134000000.0,32000000.0,-158000000.0,-137000000.0,17000000.0,115000000.0,169000000.0,199000000.0,837000000.0,463000000.0
eps_diluted,0.0,-0.6,0.79,0.5,0.67,0.68,2.63,-1.02,-0.53,0.34,0.07,2.11,3.1,3.7,15.52,8.8
depreication,0.0,38581000.0,32913000.0,31209000.0,24000000.0,26177000.0,32000000.0,81000000.0,320000000.0,304000000.0,263000000.0,175000000.0,175000000.0,146000000.0,187000000.0,204000000.0
long_term_debt,0.0,0.0,104810000.0,136434000.0,108974000.0,95214000.0,119054000.0,4109000000.0,3907000000.0,3597000000.0,3176000000.0,2735000000.0,1670000000.0,2732000000.0,2722000000.0,4141000000.0
long_term_assets,0.0,0.0,419542000.0,287287000.0,314133000.0,256885000.0,365709000.0,3867000000.0,3706000000.0,3410000000.0,3212000000.0,3177000000.0,3516000000.0,4102000000.0,4526000000.0,5646000000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3574000000.0,1026000000.0,1137000000.0,1192000000.0,1308000000.0,5627000000.0,5781000000.0
