,2019,2020,2021,2022
cash_and_equiv,7355834.0,8455834.0,11730677.0,22326356.0
revenue,0.0,4099750.0,0.0,0.0
net_income,0.0,-5802201.0,-12862468.0,-14900703.0
long_term_assets,0.0,3249418.0,13034458.0,12738236.0
depreication,0.0,572868.0,543598.0,717854.0
eps_diluted,0.0,0.0,-0.69,-0.42
