,2019,2020,2021,2022
revenue,50691000.0,98424000,149368000.0,185404000.0
net_income,-8258000.0,3063000,-42273000.0,-45968000.0
eps_diluted,-0.48,0,-0.34,-0.28
depreication,364000.0,673000,1615000.0,6020000.0
cash_and_equiv,0.0,75756000,514445000.0,350073000.0
long_term_assets,0.0,9180000,190259000.0,263788000.0
