,2019,2020,2021,2022,2023
cash_and_equiv,19519000.0,37598000.0,67271000.0,121966000.0,46170000.0
revenue,0.0,20155000.0,49590000.0,110248000.0,38008000.0
net_income,0.0,-91140000.0,-122725000.0,-94660000.0,-19842000.0
long_term_assets,0.0,6939000.0,161765000.0,157704000.0,173037000.0
depreication,0.0,1467000.0,1329000.0,1399000.0,750000.0
eps_diluted,0.0,0.0,-1.55,-0.7,-0.14
