,2017,2018,2019,2020,2021,2022
revenue,4962000.0,6574000.0,3669000.0,1564000.0,1000000.0,0.0
net_income,-32068000.0,-53281000.0,-57410000.0,-50053000.0,-74886000.0,-64849000.0
cash_and_equiv,92136000.0,150637000.0,98849000.0,141028000.0,106124000.0,56205000.0
long_term_debt,4372000.0,5885000.0,4896000.0,4583000.0,20686000.0,31194000.0
long_term_assets,2289000.0,2363000.0,1370000.0,1002000.0,185000.0,2654000.0
depreication,405000.0,457000.0,455000.0,421000.0,526000.0,122000.0
eps_diluted,0.0,0.0,0.0,-1.02,-1.11,-0.96
