,2017,2018,2019,2020,2021,2022
revenue,3892000000.0,5457000000.0,7013000000.0,5509000000.0,10468000000.0,14263000000.0
net_income,827000000.0,1030000000.0,-6000000.0,-614000000.0,1416000000.0,3637000000.0
depreication,833000000.0,1272000000.0,2015000000.0,1834000000.0,1190000000.0,1113000000.0
eps_diluted,0.0,5.57,0.9,-2.36,5.32,14.08
cash_and_equiv,0.0,1058000000.0,190000000.0,10000000.0,195000000.0,5000000.0
long_term_debt,0.0,6214000000.0,9406000000.0,9308000000.0,7534000000.0,6350000000.0
long_term_assets,0.0,12668000000.0,19618000000.0,13222000000.0,12468000000.0,13361000000.0
