,2013,2014,2015,2016,2017,2018,2019,2020,2021
cash_and_equiv,22900000.0,0.0,0.0,30600000.0,39000000.0,173800000.0,27100000.0,0.0,0.0
net_income,0.0,-30500000.0,29600000.0,9200000.0,-41800000.0,-163000000.0,-56800000.0,-34800000.0,-37700000.0
eps_diluted,0.0,-1.1,-0.47,-0.23,-0.87,-0.57,-1.27,-1.59,-1.7
depreication,0.0,52100000.0,38100000.0,46600000.0,78700000.0,55100000.0,50700000.0,47800000.0,43300000.0
long_term_debt,0.0,0.0,172400000.0,184600000.0,236000000.0,269900000.0,147100000.0,193500000.0,243300000.0
long_term_assets,0.0,0.0,513700000.0,499500000.0,499800000.0,337300000.0,316700000.0,283200000.0,292400000.0
revenue,0.0,0.0,0.0,710100000.0,159400000.0,153800000.0,141300000.0,143900000.0,164400000.0
