,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,16835000.0,11869000.0,16596000.0,30005000.0,36784000.0,32235000.0,21602000.0,27319000.0,19692000.0,22463000.0,38665000.0,34531000.0,24531000.0,26397000.0,14937000.0
revenue,0.0,54518000.0,49699000.0,88591000.0,77697000.0,51517000.0,77543000.0,63736000.0,67825000.0,64292000.0,92602000.0,35139000.0,33351000.0,34916000.0,35558000.0
net_income,0.0,-1135000.0,-6205000.0,9844000.0,4094000.0,-4463000.0,3410000.0,3141000.0,1029000.0,-6914000.0,2949000.0,2819000.0,702000.0,6416000.0,3831000.0
depreication,0.0,1204000.0,1062000.0,1219000.0,1178000.0,1719000.0,1967000.0,1503000.0,1740000.0,1876000.0,3224000.0,2100000.0,1956000.0,1869000.0,1430000.0
long_term_debt,0.0,0.0,24203000.0,31199000.0,29250000.0,26224000.0,24359000.0,16453000.0,21288000.0,26173000.0,32142000.0,29111000.0,33237000.0,19283000.0,10510000.0
long_term_assets,0.0,0.0,14945000.0,14366000.0,12623000.0,16906000.0,15470000.0,14547000.0,25953000.0,26971000.0,26006000.0,30736000.0,30022000.0,17474000.0,16627000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.19,0.06,-0.3,0.12,0.07,0.01,0.28,0.16
