,2016,2017,2018,2019,2020,2021,2022
net_income,-22975000.0,-11187000.0,-9358000.0,-52807000.0,-62131000.0,-88696000.0,-93867000.0
cash_and_equiv,15160000.0,26684000.0,8134000.0,126184000.0,78708000.0,81787000.0,121718000.0
depreication,285000.0,71000.0,103000.0,103000.0,351000.0,499000.0,513000.0
long_term_debt,0.0,10680000.0,17907000.0,29447000.0,44448000.0,46523000.0,54824000.0
long_term_assets,0.0,1724000.0,605000.0,31420000.0,39564000.0,29298000.0,26909000.0
revenue,0.0,0.0,3500000.0,0.0,3000000.0,0.0,0.0
eps_diluted,0.0,0.0,0.0,0.0,-3.09,-3.99,-1.52
