,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,75200000.0,88200000.0,530400000.0,428500000.0,428500000.0,540700000.0,733500000.0,313800000.0,42900000.0,321900000.0,447000000.0,454600000.0,448400000.0,582900000.0,995700000.0,805900000.0
net_income,0.0,79300000.0,-1098800000.0,790000000.0,273400000.0,230800000.0,318000000.0,309300000.0,229500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eps_diluted,0.0,1.06,1.87,1.09,0.42,0.51,0.63,0.43,0.19,0.26,0.74,1.51,1.1,1.05,1.63,1.14
depreication,0.0,152900000.0,152000000.0,172900000.0,144400000.0,130900000.0,126800000.0,126800000.0,124500000.0,128800000.0,130300000.0,120500000.0,115200000.0,104200000.0,27000000.0,107600000.0
long_term_debt,0.0,0.0,3681800000.0,2964100000.0,2751900000.0,2659500000.0,2335700000.0,2206600000.0,2322400000.0,2213800000.0,2511000000.0,2508100000.0,2560900000.0,2403000000.0,2962000000.0,3023600000.0
long_term_assets,0.0,0.0,2624800000.0,2492700000.0,2372300000.0,2253300000.0,2212300000.0,2202400000.0,2175600000.0,2096300000.0,2059100000.0,2024300000.0,2158000000.0,2280100000.0,2567400000.0,3196900000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1211400000.0,1586300000.0,1803400000.0,1695100000.0,1576500000.0,1791700000.0,2203600000.0
