,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,774458000.0,630390000.0,636045000.0,727796000.0,641688000.0,849701000.0,682449000.0,893167000.0,976750000.0,1282285000.0,1581234000.0,1182371000.0,4580369000.0,0.0,0.0,0.0
net_income,0.0,306766000.0,374930000.0,140014000.0,139130000.0,130299000.0,129815000.0,169911000.0,175763000.0,192725000.0,-5298000.0,8766000.0,267345000.0,105173000.0,428700000.0,203500000.0
eps_diluted,0.0,2.0,2.48,0.99,1.06,0.99,0.98,1.34,1.39,1.52,-0.04,0.07,2.01,0.76,3.1,1.46
long_term_debt,0.0,0.0,1947886000.0,2116482000.0,2343216000.0,2356856000.0,2323175000.0,2617537000.0,2611762000.0,2816538000.0,2945306000.0,2969416000.0,5303539000.0,7063315000.0,6280100000.0,5900900000.0
long_term_assets,0.0,0.0,1851860000.0,1872177000.0,1877082000.0,1817185000.0,1912764000.0,1874595000.0,1855119000.0,1863759000.0,1656057000.0,2180484000.0,2108079000.0,6971800000.0,6309700000.0,6296800000.0
depreication,0.0,0.0,180963000.0,146330000.0,160468000.0,150287000.0,180985000.0,157966000.0,155327000.0,154470000.0,171836000.0,167958000.0,180800000.0,265000000.0,280100000.0,232500000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,1872980000.0,2022997000.0,1971875000.0,5019822000.0,1596111000.0,1389161000.0,1428007000.0,5465400000.0,6420400000.0,5856700000.0
