,2018,2019,2020,2021,2022
net_income,-36147000.0,-42997000.0,-52892000.0,-69204000.0,-83838000.0
cash_and_equiv,63798000.0,77383000.0,24918000.0,24027000.0,38946000.0
long_term_assets,4548000.0,4096000.0,3371000.0,5663000.0,13515000.0
depreication,1237000.0,1330000.0,1123000.0,996000.0,1047000.0
revenue,0.0,0.0,5042000.0,3813000.0,1527000.0
eps_diluted,0.0,0.0,0.0,-2.53,-2.58
