,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,515446.0,1503105.0,225277.0,657946.0,530052.0,6521930.0,11608452.0,5949004.0,3906797.0,1968403.0,5884629.0,33045225.0,75433295.0,24600960.0
net_income,0.0,-2157759.0,-3978592.0,-4672638.0,-3321992.0,3184064.0,-11308171.0,-7560200.0,-5467699.0,-5718407.0,-7290120.0,-10508395.0,-3140621.0,-4469498.0
long_term_assets,0.0,153053.0,281563.0,140805.0,565402.0,1173104.0,5802366.0,6993601.0,5675237.0,13310688.0,11909801.0,6225880.0,5404770.0,35308551.0
depreication,0.0,88901.0,63143.0,117745.0,51229.0,109823.0,206670.0,253004.0,211769.0,222912.0,131121.0,1652126.0,1089118.0,828161.0
eps_diluted,0.0,0.0,0.0,0.0,-0.27,0.05,-3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24437649.0,20099695.0,18955672.0,17967207.0,30022377.0,41095937.0
