,2018,2019,2020,2021,2022
net_income,-5343000.0,-19831000.0,-17749000.0,-95542000.0,-59041000.0
cash_and_equiv,185901000.0,101559000.0,102047000.0,171434000.0,59272000.0
long_term_assets,2182000.0,3862000.0,2947000.0,7956000.0,6407000.0
depreication,539000.0,821000.0,1126000.0,1030000.0,1005000.0
revenue,0.0,16977000.0,44945000.0,19794000.0,70808000.0
eps_diluted,0.0,-2.69,-0.57,-2.67,-1.55
