,2018,2019,2020,2021,2022
revenue,77845000.0,129558000.0,147368000.0,267739000.0,339168000.0
net_income,-7098000.0,-5512000.0,-26810000.0,-33997000.0,-98528000.0
cash_and_equiv,8207000.0,16103000.0,32970000.0,90001000.0,77500000.0
long_term_debt,66794000.0,149644000.0,131540000.0,144858000.0,141867000.0
long_term_assets,32547000.0,30902000.0,33457000.0,256301000.0,197128000.0
depreication,670000.0,879000.0,1100000.0,4100000.0,6400000.0
eps_diluted,0.0,0.0,0.0,-3.21,-7.86
