,2020,2021,2022,2023
revenue,3389000000.0,3642000000.0,5004000000.0,6651000000.0
net_income,36000000.0,74000000.0,92000000.0,366000000.0
depreication,125000000.0,137000000.0,138000000.0,140000000.0
cash_and_equiv,0.0,381000000.0,1000000.0,177000000.0
long_term_assets,0.0,2587000000.0,2667000000.0,2698000000.0
eps_diluted,0.0,0.0,0.55,2.13
