,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,14565000.0,141731000.0,34497000.0,65833000.0,108640000.0,256848000.0,358448000.0,369663000.0,159835000.0,189088000.0
revenue,0.0,46836000.0,110130000.0,105294000.0,218541000.0,280313000.0,713368000.0,589505000.0,607238000.0,832503000.0
net_income,0.0,0.0,17054000.0,23510000.0,71120000.0,52209000.0,9449000.0,6158000.0,35696000.0,34004000.0
depreication,0.0,2446000.0,2117000.0,1768000.0,2038000.0,1248000.0,1017000.0,968000.0,973000.0,993000.0
eps_diluted,0.0,0.0,0.46,2.33,2.63,5.92,4.59,1.75,2.15,2.04
long_term_assets,0.0,0.0,248546000.0,242146000.0,242826000.0,202953000.0,203015000.0,234108000.0,243394000.0,239124000.0
