,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,265839000.0,156911000.0,213378000.0,139114000.0,216213000.0,893352000.0,969800000.0,1077200000.0,1168000000.0,1859200000.0,4190000000.0,3817400000.0,3874400000.0,2796000000.0,3046000000.0,3891000000.0
revenue,0.0,2025254000.0,1964341000.0,755723000.0,847549000.0,971844000.0,1141087000.0,1485749000.0,1748854000.0,1827600000.0,2106200000.0,3084700000.0,840200000.0,577200000.0,0.0,0.0
net_income,0.0,206402000.0,143734000.0,193737000.0,0.0,0.0,0.0,0.0,0.0,0.0,788700000.0,284900000.0,97500000.0,12000000.0,801000000.0,223000000.0
eps_diluted,0.0,2.8,2.49,0.84,1.11,1.27,1.79,0.86,2.35,0.18,4.88,5.25,2.05,0.25,16.02,4.46
depreication,0.0,68505000.0,62196000.0,67806000.0,70427000.0,73802000.0,84291000.0,109700000.0,142100000.0,167100000.0,73700000.0,80700000.0,96000000.0,106000000.0,92000000.0,113000000.0
long_term_assets,0.0,0.0,2866162000.0,2142617000.0,2373282000.0,2867996000.0,2843415000.0,6373424000.0,6099483000.0,5924800000.0,5979200000.0,5676000000.0,2382100000.0,2912600000.0,0.0,0.0
